,Day,Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,Active,Combined_Key,Incident_Rate,Case_Fatality_Ratio
1410,02-05-2021,United Kingdom,2021-02-06 05:23:55,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1411,02-05-2021,United Kingdom,2021-02-06 05:23:55,19.3133,-81.2546,400,2,368.0,30.0,"Cayman Islands, United Kingdom",608.6427267194157,0.5
1412,02-05-2021,United Kingdom,2021-02-06 05:23:55,49.3723,-2.3644,3862,83,3359.0,420.0,"Channel Islands, United Kingdom",2265.1159244335745,2.1491455204557224
1413,02-05-2021,United Kingdom,2021-02-06 05:23:55,52.3555,-1.1743,3426193,98054,0.0,3426193.0,"England, United Kingdom",6120.6937824685765,2.861893652809401
1414,02-05-2021,United Kingdom,2021-02-06 05:23:55,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1415,02-05-2021,United Kingdom,2021-02-06 05:23:55,36.1408,-5.3536,4170,80,3885.0,205.0,"Gibraltar, United Kingdom",12377.192722091953,1.9184652278177456
1416,02-05-2021,United Kingdom,2021-02-06 05:23:55,54.2361,-4.5481,434,25,401.0,8.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1417,02-05-2021,United Kingdom,2021-02-06 05:23:55,16.742498,-62.187366000000004,13,1,12.0,0.0,"Montserrat, United Kingdom",260.05201040208044,7.6923076923076925
1418,02-05-2021,United Kingdom,2021-02-06 05:23:55,54.7877,-6.4923,106143,1915,0.0,106143.0,"Northern Ireland, United Kingdom",5641.103316326531,1.8041698463393725
1419,02-05-2021,United Kingdom,2021-02-06 05:23:55,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1420,02-05-2021,United Kingdom,2021-02-06 05:23:55,56.4907,-4.2026,184313,6383,0.0,184313.0,"Scotland, United Kingdom",3373.6569472663036,3.463130652748314
1421,02-05-2021,United Kingdom,2021-02-06 05:23:55,21.69400000000001,-71.7979,1590,9,1254.0,371.0,"Turks and Caicos Islands, United Kingdom",4271.9148716359305,0.5660377358490566
1422,02-05-2021,United Kingdom,2021-02-06 05:23:55,,,0,0,0.0,-111264.0,"Unknown, United Kingdom",,
1423,02-05-2021,United Kingdom,2021-02-06 05:23:55,52.1307,-3.7837,194924,4912,0.0,194924.0,"Wales, United Kingdom",6210.539731090295,2.5199564958650553
1424,02-06-2021,United Kingdom,2021-02-07 05:23:00,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1425,02-06-2021,United Kingdom,2021-02-07 05:23:00,32.3078,-64.7505,692,12,670.0,10.0,"Bermuda, United Kingdom",1111.2360091853611,1.7341040462427746
1426,02-06-2021,United Kingdom,2021-02-07 05:23:00,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1427,02-06-2021,United Kingdom,2021-02-07 05:23:00,19.3133,-81.2546,405,2,368.0,35.0,"Cayman Islands, United Kingdom",616.2507608034084,0.4938271604938271
1428,02-06-2021,United Kingdom,2021-02-07 05:23:00,49.3723,-2.3644,3885,83,3383.0,419.0,"Channel Islands, United Kingdom",2278.6057396231063,2.1364221364221363
1429,02-06-2021,United Kingdom,2021-02-07 05:23:00,52.3555,-1.1743,3442495,98778,0.0,3343717.0,"England, United Kingdom",6149.81635380119,2.869372359291735
1430,02-06-2021,United Kingdom,2021-02-07 05:23:00,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1431,02-06-2021,United Kingdom,2021-02-07 05:23:00,36.1408,-5.3536,4177,80,3923.0,174.0,"Gibraltar, United Kingdom",12397.969784215371,1.9152501795547043
1432,02-06-2021,United Kingdom,2021-02-07 05:23:00,54.2361,-4.5481,434,25,405.0,4.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1433,02-06-2021,United Kingdom,2021-02-07 05:23:00,16.742498,-62.187366000000004,15,1,13.0,1.0,"Montserrat, United Kingdom",300.0600120024005,6.666666666666668
1434,02-06-2021,United Kingdom,2021-02-07 05:23:00,54.7877,-6.4923,106533,1922,0.0,104611.0,"Northern Ireland, United Kingdom",5661.830357142857,1.804135807684004
1435,02-06-2021,United Kingdom,2021-02-07 05:23:00,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1436,02-06-2021,United Kingdom,2021-02-07 05:23:00,56.4907,-4.2026,185208,6431,0.0,178777.0,"Scotland, United Kingdom",3390.038987425183,3.4723122111355877
1437,02-06-2021,United Kingdom,2021-02-07 05:23:00,21.69400000000001,-71.7979,1654,9,1274.0,371.0,"Turks and Caicos Islands, United Kingdom",4271.9148716359305,0.5441354292623942
1438,02-06-2021,United Kingdom,2021-02-07 05:23:00,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1439,02-06-2021,United Kingdom,2021-02-07 05:23:00,52.1307,-3.7837,195599,4961,0.0,190638.0,"Wales, United Kingdom",6232.046135219524,2.5363115353350483
1440,02-07-2021,United Kingdom,2021-02-08 05:22:39,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1441,02-07-2021,United Kingdom,2021-02-08 05:22:39,32.3078,-64.7505,692,12,670.0,10.0,"Bermuda, United Kingdom",1111.2360091853611,1.7341040462427746
1442,02-07-2021,United Kingdom,2021-02-08 05:22:39,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1443,02-07-2021,United Kingdom,2021-02-08 05:22:39,19.3133,-81.2546,405,2,368.0,35.0,"Cayman Islands, United Kingdom",616.2507608034084,0.4938271604938271
1444,02-07-2021,United Kingdom,2021-02-08 05:22:39,49.3723,-2.3644,3896,83,3405.0,408.0,"Channel Islands, United Kingdom",2285.057390365926,2.1303901437371664
1445,02-07-2021,United Kingdom,2021-02-08 05:22:39,52.3555,-1.1743,3456961,99107,0.0,3357854.0,"England, United Kingdom",6175.6590183146,2.866882212440349
1446,02-07-2021,United Kingdom,2021-02-08 05:22:39,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1447,02-07-2021,United Kingdom,2021-02-08 05:22:39,36.1408,-5.3536,4182,83,3944.0,155.0,"Gibraltar, United Kingdom",12412.810542874951,1.9846963175514107
1448,02-07-2021,United Kingdom,2021-02-08 05:22:39,54.2361,-4.5481,434,25,405.0,4.0,"Isle of Man, United Kingdom",510.3960861793208,5.76036866359447
1449,02-07-2021,United Kingdom,2021-02-08 05:22:39,16.742498,-62.187366000000004,17,1,13.0,3.0,"Montserrat, United Kingdom",340.0680136027205,5.882352941176472
1450,02-07-2021,United Kingdom,2021-02-08 05:22:39,54.7877,-6.4923,106867,1931,0.0,104936.0,"Northern Ireland, United Kingdom",5679.581207482993,1.806918880477603
1451,02-07-2021,United Kingdom,2021-02-08 05:22:39,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1452,02-07-2021,United Kingdom,2021-02-08 05:22:39,56.4907,-4.2026,185792,6438,0.0,179354.0,"Scotland, United Kingdom",3400.728497428295,3.4651653461935927
1453,02-07-2021,United Kingdom,2021-02-08 05:22:39,21.69400000000001,-71.7979,1695,9,1319.0,367.0,"Turks and Caicos Islands, United Kingdom",4377.808771114211,0.5309734513274337
1454,02-07-2021,United Kingdom,2021-02-08 05:22:39,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1455,02-07-2021,United Kingdom,2021-02-08 05:22:39,52.1307,-3.7837,196060,4989,0.0,191071.0,"Wales, United Kingdom",6246.734212706302,2.5446291951443434
1456,02-08-2021,United Kingdom,2021-02-09 05:23:30,18.2206,-63.0686,17,0,15.0,2.0,"Anguilla, United Kingdom",113.31822423676843,0.0
1457,02-08-2021,United Kingdom,2021-02-09 05:23:30,32.3078,-64.7505,694,12,671.0,11.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1458,02-08-2021,United Kingdom,2021-02-09 05:23:30,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1459,02-08-2021,United Kingdom,2021-02-09 05:23:30,19.3133,-81.2546,408,2,370.0,36.0,"Cayman Islands, United Kingdom",620.815581253804,0.4901960784313725
1460,02-08-2021,United Kingdom,2021-02-09 05:23:30,49.3723,-2.3644,3918,83,3428.0,407.0,"Channel Islands, United Kingdom",2297.960691851565,2.118427769270036
1461,02-08-2021,United Kingdom,2021-02-09 05:23:30,52.3555,-1.1743,3469231,99411,0.0,3369820.0,"England, United Kingdom",6197.578657024646,2.8655053526271383
1462,02-08-2021,United Kingdom,2021-02-09 05:23:30,-51.7963,-59.5236,45,0,36.0,9.0,"Falkland Islands (Malvinas), United Kingdom",1291.989664082687,0.0
1463,02-08-2021,United Kingdom,2021-02-09 05:23:30,36.1408,-5.3536,4187,83,3970.0,134.0,"Gibraltar, United Kingdom",12427.651301534534,1.9823262479101984
1464,02-08-2021,United Kingdom,2021-02-09 05:23:30,54.2361,-4.5481,435,25,406.0,4.0,"Isle of Man, United Kingdom",511.57211402766023,5.747126436781608
1465,02-08-2021,United Kingdom,2021-02-09 05:23:30,16.742498,-62.187366000000004,18,1,13.0,4.0,"Montserrat, United Kingdom",360.07201440288065,5.5555555555555545
1466,02-08-2021,United Kingdom,2021-02-09 05:23:30,54.7877,-6.4923,107163,1943,0.0,105220.0,"Northern Ireland, United Kingdom",5695.3125,1.8131257990164515
1467,02-08-2021,United Kingdom,2021-02-09 05:23:30,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1468,02-08-2021,United Kingdom,2021-02-09 05:23:30,56.4907,-4.2026,186720,6443,0.0,180277.0,"Scotland, United Kingdom",3417.714568118171,3.4506212510711225
1469,02-08-2021,United Kingdom,2021-02-09 05:23:30,21.69400000000001,-71.7979,1695,9,1319.0,367.0,"Turks and Caicos Islands, United Kingdom",4377.808771114211,0.5309734513274337
1470,02-08-2021,United Kingdom,2021-02-09 05:23:30,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1471,02-08-2021,United Kingdom,2021-02-09 05:23:30,52.1307,-3.7837,196670,5001,0.0,191669.0,"Wales, United Kingdom",6266.169629771237,2.542838256978696
1472,02-09-2021,United Kingdom,2021-02-10 05:22:41,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1473,02-09-2021,United Kingdom,2021-02-10 05:22:41,32.3078,-64.7505,694,12,673.0,9.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1474,02-09-2021,United Kingdom,2021-02-10 05:22:41,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1475,02-09-2021,United Kingdom,2021-02-10 05:22:41,19.3133,-81.2546,408,2,377.0,29.0,"Cayman Islands, United Kingdom",620.815581253804,0.4901960784313725
1476,02-09-2021,United Kingdom,2021-02-10 05:22:41,49.3723,-2.3644,3939,83,3457.0,399.0,"Channel Islands, United Kingdom",2310.2774796333115,2.107133790302107
1477,02-09-2021,United Kingdom,2021-02-10 05:22:41,52.3555,-1.1743,3480147,100385,0.0,3379762.0,"England, United Kingdom",6217.079453777607,2.884504591329045
1478,02-09-2021,United Kingdom,2021-02-10 05:22:41,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1479,02-09-2021,United Kingdom,2021-02-10 05:22:41,36.1408,-5.3536,4190,83,3990.0,117.0,"Gibraltar, United Kingdom",12436.555756730284,1.9809069212410504
1480,02-09-2021,United Kingdom,2021-02-10 05:22:41,54.2361,-4.5481,436,25,406.0,5.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1481,02-09-2021,United Kingdom,2021-02-10 05:22:41,16.742498,-62.187366000000004,18,1,13.0,4.0,"Montserrat, United Kingdom",360.07201440288065,5.5555555555555545
1482,02-09-2021,United Kingdom,2021-02-10 05:22:41,54.7877,-6.4923,107438,1953,0.0,105485.0,"Northern Ireland, United Kingdom",5709.9277210884375,1.8177925873527057
1483,02-09-2021,United Kingdom,2021-02-10 05:22:41,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1484,02-09-2021,United Kingdom,2021-02-10 05:22:41,56.4907,-4.2026,187542,6501,0.0,181041.0,"Scotland, United Kingdom",3432.760419526661,3.4664235211312664
1485,02-09-2021,United Kingdom,2021-02-10 05:22:41,21.69400000000001,-71.7979,1738,9,1362.0,367.0,"Turks and Caicos Islands, United Kingdom",4488.8682266646,0.5178365937859609
1486,02-09-2021,United Kingdom,2021-02-10 05:22:41,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1487,02-09-2021,United Kingdom,2021-02-10 05:22:41,52.1307,-3.7837,197021,5011,0.0,192010.0,"Wales, United Kingdom",6277.352959918435,2.5433837002146977
1488,02-10-2021,United Kingdom,2021-02-11 05:23:55,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1489,02-10-2021,United Kingdom,2021-02-11 05:23:55,32.3078,-64.7505,694,12,673.0,9.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1490,02-10-2021,United Kingdom,2021-02-11 05:23:55,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1491,02-10-2021,United Kingdom,2021-02-11 05:23:55,19.3133,-81.2546,408,2,377.0,29.0,"Cayman Islands, United Kingdom",620.815581253804,0.4901960784313725
1492,02-10-2021,United Kingdom,2021-02-11 05:23:55,49.3723,-2.3644,3950,83,3488.0,379.0,"Channel Islands, United Kingdom",2316.7291303761317,2.1012658227848102
1493,02-10-2021,United Kingdom,2021-02-11 05:23:55,52.3555,-1.1743,3491698,101311,0.0,3390387.0,"England, United Kingdom",6237.714640960962,2.90148231605368
1494,02-10-2021,United Kingdom,2021-02-11 05:23:55,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1495,02-10-2021,United Kingdom,2021-02-11 05:23:55,36.1408,-5.3536,4197,83,4010.0,104.0,"Gibraltar, United Kingdom",12457.332818853702,1.9776030497974744
1496,02-10-2021,United Kingdom,2021-02-11 05:23:55,54.2361,-4.5481,436,25,406.0,5.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1497,02-10-2021,United Kingdom,2021-02-11 05:23:55,16.742498,-62.187366000000004,18,1,13.0,4.0,"Montserrat, United Kingdom",360.07201440288065,5.5555555555555545
1498,02-10-2021,United Kingdom,2021-02-11 05:23:55,54.7877,-6.4923,107774,1957,0.0,105817.0,"Northern Ireland, United Kingdom",5727.784863945577,1.8158368437656576
1499,02-10-2021,United Kingdom,2021-02-11 05:23:55,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1500,02-10-2021,United Kingdom,2021-02-11 05:23:55,56.4907,-4.2026,188345,6551,0.0,181794.0,"Scotland, United Kingdom",3447.458495780939,3.4781916164485387
1501,02-10-2021,United Kingdom,2021-02-11 05:23:55,21.69400000000001,-71.7979,1784,10,1379.0,395.0,"Turks and Caicos Islands, United Kingdom",4607.676016323158,0.5605381165919282
1502,02-10-2021,United Kingdom,2021-02-11 05:23:55,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1503,02-10-2021,United Kingdom,2021-02-11 05:23:55,52.1307,-3.7837,197344,5032,0.0,192312.0,"Wales, United Kingdom",6287.644172561015,2.549862169612453
1504,02-11-2021,United Kingdom,2021-02-12 05:23:29,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1505,02-11-2021,United Kingdom,2021-02-12 05:23:29,32.3078,-64.7505,694,12,673.0,9.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1506,02-11-2021,United Kingdom,2021-02-12 05:23:29,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1507,02-11-2021,United Kingdom,2021-02-12 05:23:29,19.3133,-81.2546,411,2,377.0,32.0,"Cayman Islands, United Kingdom",625.3804017041996,0.4866180048661801
1508,02-11-2021,United Kingdom,2021-02-12 05:23:29,49.3723,-2.3644,3961,83,3534.0,344.0,"Channel Islands, United Kingdom",2323.180781118951,2.0954304468568545
1509,02-11-2021,United Kingdom,2021-02-12 05:23:29,52.3555,-1.1743,3503699,101905,0.0,3401794.0,"England, United Kingdom",6259.153726874513,2.90849756214789
1510,02-11-2021,United Kingdom,2021-02-12 05:23:29,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1511,02-11-2021,United Kingdom,2021-02-12 05:23:29,36.1408,-5.3536,4203,83,4021.0,99.0,"Gibraltar, United Kingdom",12475.1417292452,1.9747799191054007
1512,02-11-2021,United Kingdom,2021-02-12 05:23:29,54.2361,-4.5481,436,25,407.0,4.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1513,02-11-2021,United Kingdom,2021-02-12 05:23:29,16.742498,-62.187366000000004,19,1,13.0,5.0,"Montserrat, United Kingdom",380.07601520304064,5.2631578947368425
1514,02-11-2021,United Kingdom,2021-02-12 05:23:29,54.7877,-6.4923,108027,1966,0.0,106061.0,"Northern Ireland, United Kingdom",5741.230867346939,1.8199153915224895
1515,02-11-2021,United Kingdom,2021-02-12 05:23:29,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1516,02-11-2021,United Kingdom,2021-02-12 05:23:29,56.4907,-4.2026,189175,6599,0.0,182576.0,"Scotland, United Kingdom",3462.650778833306,3.488304479978856
1517,02-11-2021,United Kingdom,2021-02-12 05:23:29,21.69400000000001,-71.7979,1812,12,1424.0,376.0,"Turks and Caicos Islands, United Kingdom",4679.993801332715,0.6622516556291391
1518,02-11-2021,United Kingdom,2021-02-12 05:23:29,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1519,02-11-2021,United Kingdom,2021-02-12 05:23:29,52.1307,-3.7837,197754,5059,0.0,192695.0,"Wales, United Kingdom",6300.707321735806,2.5582289106667884
1520,02-12-2021,United Kingdom,2021-02-13 05:22:12,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1521,02-12-2021,United Kingdom,2021-02-13 05:22:12,32.3078,-64.7505,694,12,675.0,7.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1522,02-12-2021,United Kingdom,2021-02-13 05:22:12,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1523,02-12-2021,United Kingdom,2021-02-13 05:22:12,19.3133,-81.2546,416,2,378.0,36.0,"Cayman Islands, United Kingdom",632.9884357881922,0.4807692307692308
1524,02-12-2021,United Kingdom,2021-02-13 05:22:12,49.3723,-2.3644,3980,83,3568.0,329.0,"Channel Islands, United Kingdom",2334.324541492912,2.085427135678392
1525,02-12-2021,United Kingdom,2021-02-13 05:22:12,52.3555,-1.1743,3516998,102562,0.0,3414436.0,"England, United Kingdom",6282.911614014277,2.9161802196077455
1526,02-12-2021,United Kingdom,2021-02-13 05:22:12,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1527,02-12-2021,United Kingdom,2021-02-13 05:22:12,36.1408,-5.3536,4212,84,4032.0,96.0,"Gibraltar, United Kingdom",12501.855094832448,1.9943019943019944
1528,02-12-2021,United Kingdom,2021-02-13 05:22:12,54.2361,-4.5481,436,25,407.0,4.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1529,02-12-2021,United Kingdom,2021-02-13 05:22:12,16.742498,-62.187366000000004,19,1,13.0,5.0,"Montserrat, United Kingdom",380.07601520304064,5.2631578947368425
1530,02-12-2021,United Kingdom,2021-02-13 05:22:12,54.7877,-6.4923,108434,1975,0.0,106459.0,"Northern Ireland, United Kingdom",5762.861394557824,1.8213844366158216
1531,02-12-2021,United Kingdom,2021-02-13 05:22:12,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1532,02-12-2021,United Kingdom,2021-02-13 05:22:12,56.4907,-4.2026,190005,6666,0.0,183339.0,"Scotland, United Kingdom",3477.8430618856733,3.5083287281913638
1533,02-12-2021,United Kingdom,2021-02-13 05:22:12,21.69400000000001,-71.7979,1833,12,1433.0,388.0,"Turks and Caicos Islands, United Kingdom",4734.232140089881,0.6546644844517185
1534,02-12-2021,United Kingdom,2021-02-13 05:22:12,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1535,02-12-2021,United Kingdom,2021-02-13 05:22:12,52.1307,-3.7837,198362,5084,0.0,193278.0,"Wales, United Kingdom",6320.079016121837,2.562990895433601
1536,02-13-2021,United Kingdom,2021-02-14 05:23:43,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1537,02-13-2021,United Kingdom,2021-02-14 05:23:43,32.3078,-64.7505,694,12,675.0,7.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1538,02-13-2021,United Kingdom,2021-02-14 05:23:43,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1539,02-13-2021,United Kingdom,2021-02-14 05:23:43,19.3133,-81.2546,416,2,378.0,36.0,"Cayman Islands, United Kingdom",632.9884357881922,0.4807692307692308
1540,02-13-2021,United Kingdom,2021-02-14 05:23:43,49.3723,-2.3644,3989,83,3626.0,280.0,"Channel Islands, United Kingdom",2339.6031648279463,2.080721985460015
1541,02-13-2021,United Kingdom,2021-02-14 05:23:43,52.3555,-1.1743,3528695,103106,0.0,3425589.0,"England, United Kingdom",6303.8076216745385,2.9219300619634168
1542,02-13-2021,United Kingdom,2021-02-14 05:23:43,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1543,02-13-2021,United Kingdom,2021-02-14 05:23:43,36.1408,-5.3536,4215,84,4054.0,77.0,"Gibraltar, United Kingdom",12510.759550028195,1.99288256227758
1544,02-13-2021,United Kingdom,2021-02-14 05:23:43,54.2361,-4.5481,436,25,408.0,3.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1545,02-13-2021,United Kingdom,2021-02-14 05:23:43,16.742498,-62.187366000000004,19,1,13.0,5.0,"Montserrat, United Kingdom",380.07601520304064,5.2631578947368425
1546,02-13-2021,United Kingdom,2021-02-14 05:23:43,54.7877,-6.4923,108737,1985,0.0,106752.0,"Northern Ireland, United Kingdom",5778.964710884356,1.8255055776782512
1547,02-13-2021,United Kingdom,2021-02-14 05:23:43,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1548,02-13-2021,United Kingdom,2021-02-14 05:23:43,56.4907,-4.2026,190913,6711,0.0,184202.0,"Scotland, United Kingdom",3494.463053465854,3.5152137360996893
1549,02-13-2021,United Kingdom,2021-02-14 05:23:43,21.69400000000001,-71.7979,1869,12,1547.0,310.0,"Turks and Caicos Islands, United Kingdom",4827.212149387881,0.6420545746388443
1550,02-13-2021,United Kingdom,2021-02-14 05:23:43,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1551,02-13-2021,United Kingdom,2021-02-14 05:23:43,52.1307,-3.7837,198761,5106,0.0,193655.0,"Wales, United Kingdom",6332.7916905626735,2.56891442486202
1552,02-14-2021,United Kingdom,2021-02-15 05:24:49,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1553,02-14-2021,United Kingdom,2021-02-15 05:24:49,32.3078,-64.7505,694,12,675.0,7.0,"Bermuda, United Kingdom",1114.4476739517931,1.7291066282420748
1554,02-14-2021,United Kingdom,2021-02-15 05:24:49,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1555,02-14-2021,United Kingdom,2021-02-15 05:24:49,19.3133,-81.2546,416,2,378.0,36.0,"Cayman Islands, United Kingdom",632.9884357881922,0.4807692307692308
1556,02-14-2021,United Kingdom,2021-02-15 05:24:49,49.3723,-2.3644,3999,83,3680.0,236.0,"Channel Islands, United Kingdom",2345.468301866873,2.07551887971993
1557,02-14-2021,United Kingdom,2021-02-15 05:24:49,52.3555,-1.1743,3538194,103334,0.0,3434860.0,"England, United Kingdom",6320.777030648193,2.920529513079272
1558,02-14-2021,United Kingdom,2021-02-15 05:24:49,-51.7963,-59.5236,53,0,38.0,15.0,"Falkland Islands (Malvinas), United Kingdom",1521.676715475165,0.0
1559,02-14-2021,United Kingdom,2021-02-15 05:24:49,36.1408,-5.3536,4219,84,4064.0,71.0,"Gibraltar, United Kingdom",12522.632156955864,1.9909931263332543
1560,02-14-2021,United Kingdom,2021-02-15 05:24:49,54.2361,-4.5481,436,25,408.0,3.0,"Isle of Man, United Kingdom",512.7481418759996,5.73394495412844
1561,02-14-2021,United Kingdom,2021-02-15 05:24:49,16.742498,-62.187366000000004,20,1,13.0,6.0,"Montserrat, United Kingdom",400.0800160032006,5.0
1562,02-14-2021,United Kingdom,2021-02-15 05:24:49,54.7877,-6.4923,108913,1996,0.0,106917.0,"Northern Ireland, United Kingdom",5788.318452380952,1.8326554222177331
1563,02-14-2021,United Kingdom,2021-02-15 05:24:49,-7.9467,-14.3559,4,0,4.0,0.0,"Saint Helena, Ascension and Tristan da Cunha, United Kingdom",,
1564,02-14-2021,United Kingdom,2021-02-15 05:24:49,56.4907,-4.2026,191816,6715,0.0,185101.0,"Scotland, United Kingdom",3510.99152526861,3.5007507194394627
1565,02-14-2021,United Kingdom,2021-02-15 05:24:49,21.69400000000001,-71.7979,1873,13,1547.0,313.0,"Turks and Caicos Islands, United Kingdom",4837.543261532104,0.6940736785904965
1566,02-14-2021,United Kingdom,2021-02-15 05:24:49,,,0,0,0.0,0.0,"Unknown, United Kingdom",,
1567,02-14-2021,United Kingdom,2021-02-15 05:24:49,52.1307,-3.7837,199155,5121,0.0,194034.0,"Wales, United Kingdom",6345.345058306251,2.5713640129547337
1568,02-15-2021,United Kingdom,2021-02-16 05:24:38,18.2206,-63.0686,18,0,16.0,2.0,"Anguilla, United Kingdom",119.98400213304892,0.0
1569,02-15-2021,United Kingdom,2021-02-16 05:24:38,32.3078,-64.7505,695,12,679.0,4.0,"Bermuda, United Kingdom",1116.0535063350087,1.7266187050359711
1570,02-15-2021,United Kingdom,2021-02-16 05:24:38,18.4207,-64.64,114,1,95.0,18.0,"British Virgin Islands, United Kingdom",377.0215299136819,0.8771929824561403
1571,02-15-2021,United Kingdom,2021-02-16 05:24:38,19.3133,-81.2546,416,2,378.0,36.0,"Cayman Islands, United Kingdom",632.9884357881922,0.4807692307692308
1572,02-15-2021,United Kingdom,2021-02-16 05:24:38,49.3723,-2.3644,4004,85,3712.0,207.0,"Channel Islands, United Kingdom",2348.4008703863365,2.122877122877123
1573,02-15-2021,United Kingdom,2021-02-16 05:24:38,52.3555,-1.1743,3546803,103544,0.0,3443259.0,"England, United Kingdom",6336.1565065776795,2.9193614643948367
